ID,Date,Type,Assets,Liabilities,Equity,Name
600735,2011-03-31,A,675559426.2,438720618.3,236838807.9,新华锦
600735,2011-06-30,A,708464182,474356867.2,234107314.9,新华锦
600735,2011-09-30,A,741037849.8,509108615.3,231929234.5,新华锦
600735,2011-12-31,A,1042273733,494047437.8,548226295,新华锦
600735,2012-01-01,A,1042273733,494047437.8,548226295,新华锦
600735,2012-03-31,A,446831439.4,189685601.7,257145837.7,新华锦
600735,2012-06-30,A,517765907.7,266146511.7,251619396,新华锦
600735,2012-09-30,A,394678495,144163020.7,250515474.3,新华锦
600735,2012-12-31,A,909542599.2,317969736.2,591572863,新华锦
600737,2005-01-01,A,3941424305,3548075052,393349253.1,ST 屯河
600737,2005-03-31,A,3715914035,3351477456,364436579.3,ST 屯河
600737,2005-06-30,A,3060292403,3160819405,-100527002.7,ST 屯河
600737,2005-09-30,A,3035677076,3154057784,-118380707.3,ST 屯河
600737,2005-12-31,A,3032884268,2306093420,726790847.3,ST 屯河
600737,2006-01-01,A,3032884268,2306093420,726790847.3,S*ST 屯河
600737,2006-03-31,A,2775645297,2031766824,743878472.4,ST 屯河
600737,2006-06-30,A,2809436418,2003156254,806280164.5,*ST 屯河
600737,2006-09-30,A,3455537021,2618120892,837416129.4,*ST 屯河
600737,2006-12-31,A,3225475331,2373263338,852211992.8,S*ST 屯河
600737,2007-01-01,A,4072376842,2989580672,1082796170,中粮屯河
600737,2007-03-31,A,3750188763,2617649362,1132539401,中粮屯河
600737,2007-06-30,A,3391033423,2200397348,1190636075,中粮屯河
600737,2007-09-30,A,4379112072,3117603405,1261508667,中粮屯河
600737,2007-12-31,A,4740638870,3408612457,1332026413,中粮屯河
600737,2008-01-01,A,4733038870,3408612457,1324426413,中粮屯河
600737,2008-03-31,A,4721560468,3333122088,1388438380,中粮屯河
600737,2008-06-30,A,4485862487,1720632156,2765230332,中粮屯河
600737,2008-09-30,A,5565234269,2773927484,2791306785,中粮屯河
600737,2008-12-31,A,6084891646,3137531273,2947360372,中粮屯河
600737,2009-01-01,A,6084891646,3137531273,2947360372,中粮屯河
600737,2009-03-31,A,5727732864,2772817033,2954915831,中粮屯河
600737,2009-06-30,A,5878323662,2866192194,3012131468,中粮屯河
600737,2009-09-30,A,6960145625,3864827694,3095317932,中粮屯河
600737,2009-12-31,A,7013234714,3946642840,3066591873,中粮屯河
600737,2010-01-01,A,7013234714,3946642840,3066591873,中粮屯河
600737,2010-03-31,A,7071338245,3886503229,3184835016,中粮屯河
600737,2010-06-30,A,7021237798,3707886076,3313351722,中粮屯河
600737,2010-09-30,A,7844936247,4636252143,3208684104,中粮屯河
600737,2010-12-31,A,7975851431,5276476117,2699375314,中粮屯河
600737,2011-01-01,A,8434486915,5644088726,2790398189,中粮屯河
600737,2011-03-31,A,7521408274,4743819488,2777588786,中粮屯河
600737,2011-06-30,A,7470694938,4507969004,2962725933,中粮屯河
600737,2011-09-30,A,8570652409,5530865043,3039787366,中粮屯河
600737,2011-12-31,A,9203334705,6347475606,2855859099,中粮屯河
600737,2012-01-01,A,9203334705,6347475606,2855859099,中粮屯河
600737,2012-03-31,A,8951314765,6226131306,2725183459,中粮屯河
600737,2012-06-30,A,8520222468,5879580429,2640642039,中粮屯河
600737,2012-09-30,A,8707532617,6121202220,2586330397,中粮屯河
600737,2012-12-31,A,9274909922,7233885362,2041024560,中粮屯河
600738,2005-01-01,A,669721495.9,425925704.8,243795791.1,兰州民百
600738,2005-03-31,A,831935147.4,581645525.1,250289622.2,ST 民百
600738,2005-06-30,A,791210280.6,537542554.6,253667726.1,兰州民百
600738,2005-09-30,A,789787540.5,535899324.6,253888215.9,兰州民百
600738,2005-12-31,A,717948711.7,470076366.1,247872345.5,兰州民百
600738,2006-01-01,A,717948711.7,470076366.1,247872345.5,兰州民百
600738,2006-03-31,A,718282757.1,466800985.9,251481771.3,兰州民百
600738,2006-06-30,A,730956515.6,432635760.5,298320755.1,G 民百
600738,2006-09-30,A,707732514.2,402374577.1,305357937.2,G 民百
600738,2006-12-31,A,729841273.9,422376666.2,307464607.7,兰州民百
600738,2007-01-01,A,745309119.3,422376666.2,322932453.2,兰州民百
600738,2007-03-31,A,773268383.3,461167025.8,312101357.4,兰州民百
600738,2007-06-30,A,756075456.4,449127345,306948111.5,兰州民百
600738,2007-09-30,A,776173126.7,462636666.1,313536460.6,兰州民百
600738,2007-12-31,A,889423591,486755292,402668299,兰州民百
600738,2008-01-01,A,889423591,486755292,402668299,兰州民百
600738,2008-03-31,A,985228416.7,577029840.6,408198576.1,兰州民百
600738,2008-06-30,A,883671441.2,473846155.7,409825285.5,兰州民百
600738,2008-09-30,A,879375420.9,467641079.3,411734341.7,兰州民百
600738,2008-12-31,A,882963700.1,510570087.5,372393612.6,兰州民百
600738,2009-01-01,A,882963700.1,510570087.5,372393612.6,兰州民百
600738,2009-03-31,A,910712351.3,528800739.3,381911612,兰州民百
600738,2009-06-30,A,823475224.3,436190059.3,387285165,兰州民百
600738,2009-09-30,A,921343102.1,526889816,394453286,兰州民百
600738,2009-12-31,A,933205552.7,509086660,424118892.7,兰州民百
600738,2010-01-01,A,1007139730,532917471.5,474222258.2,兰州民百
600738,2010-03-31,A,908684867.2,465290124.5,443394742.8,兰州民百
600738,2010-06-30,A,870261475.9,442738743.8,427522732.2,兰州民百
600738,2010-09-30,A,836764993.7,478252506.1,358512487.7,兰州民百
600738,2010-12-31,A,942705391.4,573896619.2,368808772.2,兰州民百
600738,2011-01-01,A,942705391.4,573896619.2,368808772.2,兰州民百
600738,2011-03-31,A,929328424.6,538273111.7,391055312.9,兰州民百
600738,2011-06-30,A,913311942,515570059.2,397741882.8,兰州民百
600738,2011-09-30,A,964603767.4,555568110.7,409035656.7,兰州民百
600738,2011-12-31,A,1083370938,667547093.6,415823844.6,兰州民百
600738,2012-01-01,A,1083370938,667547093.6,415823844.6,兰州民百
600738,2012-03-31,A,1096715792,651711974,445003818.4,兰州民百
600738,2012-06-30,A,1055196268,601117609.3,454078658.4,兰州民百
600738,2012-09-30,A,1130970649,666963785.1,464006863.4,兰州民百
600738,2012-12-31,A,1223301802,747787587.7,475514214.1,兰州民百
600739,2005-01-01,A,2495612059,1283189656,1212422403,辽宁成大
600739,2005-03-31,A,2990610398,1754044344,1236566054,辽宁成大
600739,2005-06-30,A,3149367955,1933337344,1216030611,辽宁成大
600739,2005-09-30,A,3290664018,2045058803,1245605215,辽宁成大
600739,2005-12-31,A,3165480601,1877742628,1287737974,辽宁成大
600739,2006-01-01,A,3165480601,1877742628,1287737974,辽宁成大
600739,2006-03-31,A,3353095785,2039984592,1313111193,G 成大
600739,2006-06-30,A,3327175307,1952425722,1374749584,G 成大
600739,2006-09-30,A,3495297458,1938338892,1556958566,G 成大
600739,2006-12-31,A,3558881552,1813086518,1745795034,辽宁成大
600739,2007-01-01,A,3806055150,1807181596,1998873553,辽宁成大
600739,2007-03-31,A,4298695636,1909555892,2389139744,辽宁成大
600739,2007-06-30,A,4967284758,1921330530,3045954228,辽宁成大
600739,2007-09-30,A,5635779383,1802280859,3833498524,辽宁成大
600739,2007-12-31,A,6476885352,1644581780,4832303572,辽宁成大
600739,2008-01-01,A,6476885352,1644581780,4832303572,辽宁成大
600739,2008-03-31,A,6523438701,1759531835,4763906866,辽宁成大
600739,2008-06-30,A,6550951679,1574811878,4976139801,辽宁成大
600739,2008-09-30,A,6442616688,1323827154,5118789534,辽宁成大
600739,2008-12-31,A,6578480199,1268368328,5310111871,辽宁成大
600739,2009-01-01,A,6578480199,1268368328,5310111871,辽宁成大
600739,2009-03-31,A,7164669482,1475773703,5688895780,辽宁成大
600739,2009-06-30,A,7355998023,1289596843,6066401180,辽宁成大
600739,2009-09-30,A,7545995060,1174224906,6371770155,辽宁成大
600739,2009-12-31,A,8382902588,1514784350,6868118238,辽宁成大
600739,2010-01-01,A,8382902588,1514784350,6868118238,辽宁成大
600739,2010-03-31,A,8815053789,1713991671,7101062118,辽宁成大
600739,2010-06-30,A,9075411807,1799790041,7275621766,辽宁成大
600739,2010-09-30,A,9998523285,2230738326,7767784959,辽宁成大
600739,2010-12-31,A,10234705888,2165329521,8069376367,辽宁成大
600739,2011-01-01,A,10234705888,2165329521,8069376367,辽宁成大
600739,2011-03-31,A,11109938014,2773157356,8336780658,辽宁成大
600739,2011-06-30,A,11843071902,3255411405,8587660498,辽宁成大
600739,2011-09-30,A,14078737849,3997289939,10081447911,辽宁成大
600739,2011-12-31,A,14477958127,4216135211,10261822917,辽宁成大
600739,2012-01-01,A,14477958127,4216135211,10261822917,辽宁成大
600739,2012-03-31,A,15411729756,4883834415,10527895342,辽宁成大
600739,2012-06-30,A,15526830768,4621972404,10904858363,辽宁成大
600739,2012-09-30,A,15083936346,4130871335,10953065011,辽宁成大
600739,2012-12-31,A,15915058511,4864286049,11050772461,辽宁成大
600740,2005-01-01,A,2476885113,1515949044,960936069.3,山西焦化
600740,2005-03-31,A,2357067902,1333292884,1023775019,山西焦化
600740,2005-06-30,A,2539318234,1550281094,989037139.4,山西焦化
600740,2005-09-30,A,2659405222,1668592968,990812254.8,山西焦化
600740,2005-12-31,A,2873998624,1849992425,1024006199,山西焦化
600740,2006-01-01,A,2873998624,1849992425,1024006199,山西焦化
600740,2006-03-31,A,2861010431,1836287490,1024722941,山西焦化
600740,2006-06-30,A,2933109053,1903603868,1029505185,G 山焦
600740,2006-09-30,A,3248445399,2204398056,1044047343,G 山焦
600740,2006-12-31,A,3155949183,2117906384,1038042799,山西焦化
600740,2007-01-01,A,3175662524,2117928506,1057734018,山西焦化
600740,2007-03-31,A,3058089220,1981118836,1076970385,山西焦化
600740,2007-06-30,A,3164646629,2068853509,1095793120,山西焦化
600740,2007-09-30,A,4098153924,2007686022,2090467902,山西焦化
600740,2007-12-31,A,4084382095,1979944615,2104437480,山西焦化
600740,2008-01-01,A,4084382095,1979944615,2104437480,山西焦化
600740,2008-03-31,A,4767076307,2651408447,2115667860,山西焦化
600740,2008-06-30,A,4963305454,2738710792,2224594662,山西焦化
600740,2008-09-30,A,5879537716,3675014473,2204523243,山西焦化
600740,2008-12-31,A,5600198904,3730043128,1870155776,山西焦化
600740,2009-01-01,A,5600198904,3730043128,1870155776,山西焦化
600740,2009-03-31,A,5571253200,3889769777,1681483423,山西焦化
600740,2009-06-30,A,5886589038,4368459429,1518129610,山西焦化
600740,2009-09-30,A,6222867927,4776424752,1446443176,山西焦化
600740,2009-12-31,A,6075528458,4948530505,1126997953,山西焦化
600740,2010-01-01,A,6075528458,4948530505,1126997953,*ST 山焦
600740,2010-03-31,A,6686224284,5745242475,940981809.5,*ST 山焦
600740,2010-06-30,A,6373816448,5492603472,881212975.1,*ST 山焦
600740,2010-09-30,A,5856870653,4938310191,918560462.1,*ST 山焦
600740,2010-12-31,A,7031826087,5812688575,1219137512,*ST 山焦
600740,2011-01-01,A,7031826087,5812688575,1219137512,山西焦化
600740,2011-03-31,A,7472864843,6161779360,1311085483,*ST 山焦
600740,2011-06-30,A,8356330496,7032499654,1323830842,山西焦化
600740,2011-09-30,A,7632874039,6303856176,1329017863,山西焦化
600740,2011-12-31,A,8403112348,7141704281,1261408067,山西焦化
600740,2012-01-01,A,8403112348,7141704281,1261408067,山西焦化
600740,2012-03-31,A,8554818843,7282771491,1272047352,山西焦化
600740,2012-06-30,A,8115314671,6836218475,1279096197,山西焦化
600740,2012-09-30,A,8707847318,7418953914,1288893404,山西焦化
600740,2012-12-31,A,8922958278,7627491534,1295466743,山西焦化
600741,2005-01-01,A,5508163622,3115264045,2392899578,巴士股份
600741,2005-03-31,A,5744094377,3353053019,2391041358,巴士股份
600741,2005-06-30,A,5987935344,3529138849,2458796495,巴士股份
600741,2005-09-30,A,6175895413,3695356076,2480539336,巴士股份
600741,2005-12-31,A,6237989247,3697713556,2540275691,巴士股份
600741,2006-01-01,A,6237989247,3697713556,2540275691,巴士股份
600741,2006-03-31,A,6584058110,4078173345,2505884765,G 沪巴士
600741,2006-06-30,A,6936195630,4278429731,2657765900,G 沪巴士
600741,2006-09-30,A,7122791090,4431149491,2691641599,G 沪巴士
600741,2006-12-31,A,6978804992,4199781045,2779023947,巴士股份
600741,2007-01-01,A,8628641044,4485872660,4142768384,巴士股份
600741,2007-03-31,A,9283423107,4905743776,4377679331,巴士股份
600741,2007-06-30,A,9792748368,5237888491,4554859876,巴士股份
600741,2007-09-30,A,10268722155,5051922166,5216799988,巴士股份
600741,2007-12-31,A,10437677520,5257681576,5179995943,巴士股份
600741,2008-01-01,A,10437677520,5257681576,5179995943,巴士股份
600741,2008-03-31,A,10395577020,5888710713,4506866308,巴士股份
600741,2008-06-30,A,9378703476,5396175935,3982527541,巴士股份
600741,2008-09-30,A,9070319279,5275538092,3794781187,巴士股份
600741,2008-12-31,A,8948438037,5356681297,3591756740,巴士股份
600741,2009-01-01,A,11263236315,3168924684,8094311631,华域汽车
600741,2009-03-31,A,15668362616,4621852450,11046510166,巴士股份
600741,2009-06-30,A,24655172861,10514475483,14140697378,华域汽车
600741,2009-09-30,A,25858654065,11146454235,14712199830,华域汽车
600741,2009-12-31,A,27527647876,12225525746,15302122129,华域汽车
600741,2010-01-01,A,27527647876,12225525746,15302122129,华域汽车
600741,2010-03-31,A,29699196212,13336675395,16362520817,华域汽车
600741,2010-06-30,A,29795456266,13726405938,16069050329,华域汽车
600741,2010-09-30,A,31480922939,14323601722,17157321216,华域汽车
600741,2010-12-31,A,35868481532,16511289339,19357192193,华域汽车
600741,2011-01-01,A,36726237117,17299613636,19426623481,华域汽车
600741,2011-03-31,A,39067678835,18062277886,21005400949,华域汽车
600741,2011-06-30,A,39719997721,18503279493,21216718228,华域汽车
600741,2011-09-30,A,41205579627,18998864441,22206715187,华域汽车
600741,2011-12-31,A,42184875948,19103253918,23081622030,华域汽车
600741,2012-01-01,A,42184875948,19103253918,23081622030,华域汽车
600741,2012-03-31,A,44726399060,20041013229,24685385832,华域汽车
600741,2012-06-30,A,45029788845,20852480715,24177308129,华域汽车
600741,2012-09-30,A,45690130208,20724054118,24966076090,华域汽车
600741,2012-12-31,A,48239987052,21633738707,26606248345,华域汽车
600742,2005-01-01,A,1903590090,669149994.2,1234440095,一汽四环
600742,2005-03-31,A,1947786990,732486770.6,1215300219,一汽四环
600742,2005-06-30,A,2057468651,845282068.2,1212186582,一汽四环
600742,2005-09-30,A,1894840088,731603994.9,1163236093,一汽四环
600742,2005-12-31,A,1955112442,839189956.4,1115922485,一汽四环
600742,2006-01-01,A,1955112442,839189956.4,1115922485,一汽四环
600742,2006-03-31,A,2150003965,1032644571,1117359394,一汽四环
600742,2006-06-30,A,2213280295,1088376635,1124903659,G 四环
600742,2006-09-30,A,2195372399,1069126276,1126246124,G 四环
600742,2006-12-31,A,2124548669,998141956.5,1126406713,一汽四环
600742,2007-01-01,A,1917753042,826452605.6,1091300437,一汽四环
600742,2007-03-31,A,2223551824,1073627142,1149924683,一汽四环
600742,2007-06-30,A,2185569404,1043913738,1141655666,一汽四环
600742,2007-09-30,A,2095660793,928223392.6,1167437400,一汽四环
600742,2007-12-31,A,2020182690,881416417.6,1138766272,一汽四环
600742,2008-01-01,A,2020182690,881416417.6,1138766272,一汽富维
600742,2008-03-31,A,2153319464,998852273.1,1154467191,一汽四环
600742,2008-06-30,A,2163608333,953979021.2,1209629312,一汽四环
600742,2008-09-30,A,1909491275,649078538,1260412737,一汽四环
600742,2008-12-31,A,1876649228,548367003,1328282225,一汽富维
600742,2009-01-01,A,1876649228,548367003,1328282225,一汽富维
600742,2009-03-31,A,1982953676,631502398.6,1351451278,一汽富维
600742,2009-06-30,A,2068353378,667847595.9,1400505782,一汽富维
600742,2009-09-30,A,2078602640,602485911.2,1476116728,一汽富维
600742,2009-12-31,A,2283255528,614521519.5,1668734009,一汽富维
600742,2010-01-01,A,2283255528,614521519.5,1668734009,一汽富维
600742,2010-03-31,A,2595480667,813907611.6,1781573056,一汽富维
600742,2010-06-30,A,2869610822,893415863,1976194959,一汽富维
600742,2010-09-30,A,2790510099,658755731.3,2131754368,一汽富维
600742,2010-12-31,A,3580869808,1041173353,2539696455,一汽富维
600742,2011-01-01,A,3580869808,1041173353,2539696455,一汽富维
600742,2011-03-31,A,3750186503,1063098992,2687087511,一汽富维
600742,2011-06-30,A,3855268104,1170577417,2684690687,一汽富维
600742,2011-09-30,A,3933760164,1138264308,2795495856,一汽富维
600742,2011-12-31,A,4125107707,1193325546,2931782161,一汽富维
600742,2012-01-01,A,4125107707,1193325546,2931782161,一汽富维
600742,2012-03-31,A,4364649461,1283327047,3081322414,一汽富维
600742,2012-06-30,A,4410306801,1276096127,3134210674,一汽富维
600742,2012-09-30,A,4615659038,1381241567,3234417471,一汽富维
600742,2012-12-31,A,4784957098,1433515648,3351441450,一汽富维
600746,2005-01-01,A,839151394.1,484075696.4,355075697.7,江苏索普
600746,2005-03-31,A,862784568.9,503890040.5,358894528.3,江苏索普
600746,2005-06-30,A,821173754.3,457807518.8,363366235.5,江苏索普
600746,2005-09-30,A,846245761.7,480960517,365285244.7,江苏索普
600746,2005-12-31,A,833321570.3,457888443.5,375433126.8,江苏索普
600746,2006-01-01,A,833321570.3,457888443.5,375433126.8,江苏索普
600746,2006-03-31,A,798463244.5,421922776.1,376540468.4,江苏索普
600746,2006-06-30,A,724629183.4,344148651.4,380480532,江苏索普
600746,2006-09-30,A,611701068.6,225526430.9,386174637.7,G 索普
600746,2006-12-31,A,583447448.9,191299876.9,392147571.9,江苏索普
600746,2007-01-01,A,586025568.4,191376615.4,394648953,江苏索普
600746,2007-03-31,A,594806173.7,198683772.2,396122401.5,江苏索普
600746,2007-06-30,A,618418213.1,218609773.6,399808439.5,江苏索普
600746,2007-09-30,A,611745367.6,209783594.2,401961773.5,江苏索普
600746,2007-12-31,A,605962420.6,196939859.2,409022561.4,江苏索普
600746,2008-01-01,A,605962420.6,196939859.2,409022561.4,江苏索普
600746,2008-03-31,A,580929433.2,184181328.3,396748104.9,江苏索普
600746,2008-06-30,A,580503801.1,188027715.7,392476085.4,江苏索普
600746,2008-09-30,A,600105244.1,214101205.3,386004038.8,江苏索普
600746,2008-12-31,A,565058004.4,181260170.8,383797833.6,江苏索普
600746,2009-01-01,A,565058004.4,181260170.8,383797833.6,江苏索普
600746,2009-03-31,A,551874325.6,171216071.6,380658253.9,江苏索普
600746,2009-06-30,A,554053592.1,160510315.7,393543276.4,江苏索普
600746,2009-09-30,A,578439795.4,174982912.3,403456883.1,江苏索普
600746,2009-12-31,A,527590833.8,116893152.6,410697681.2,江苏索普
600746,2010-01-01,A,527590833.8,116893152.6,410697681.2,江苏索普
600746,2010-03-31,A,536408476.4,127213483.9,409194992.5,江苏索普
600746,2010-06-30,A,534306259.7,118519932.3,415786327.4,江苏索普
600746,2010-09-30,A,545287565.6,124762076.8,420525488.8,江苏索普
600746,2010-12-31,A,750509298,325022558.5,425486739.5,江苏索普
600746,2011-01-01,A,750509298,325022558.5,425486739.5,江苏索普
600746,2011-03-31,A,754832209.2,322604717.2,432227492,江苏索普
600746,2011-06-30,A,784756016.1,348964487.5,435791528.5,江苏索普
600746,2011-09-30,A,824058000.5,381626973.4,442431027.1,江苏索普
600746,2011-12-31,A,812771945.3,364989664.7,447782280.6,江苏索普
600746,2012-01-01,A,812771945.3,364989664.7,447782280.6,江苏索普
600746,2012-03-31,A,771611210.1,339040592.1,432570618,江苏索普
600746,2012-06-30,A,762410413.7,340173023.8,422237389.9,江苏索普
600746,2012-09-30,A,737343871.9,324761294.3,412582577.6,江苏索普
600746,2012-12-31,A,717762281.7,310382439.9,407379841.8,江苏索普
600747,2005-01-01,A,2438028264,782325296.7,1655702967,大显股份
600747,2005-03-31,A,2525737690,848799144.6,1676938545,大显股份
600747,2005-06-30,A,3264990364,1727753974,1537236390,大显股份
600747,2005-09-30,A,3427395488,1937052494,1490342994,大显股份
600747,2005-12-31,A,3199744453,1884844514,1314899939,大显股份
600747,2006-01-01,A,3199744453,1884844514,1314899939,大显股份
600747,2006-03-31,A,2931622187,1619574306,1312047881,大显股份
600747,2006-06-30,A,3010971383,1710325849,1300645534,G 大显
600747,2006-09-30,A,3048718527,1749786981,1298931546,G 大显
600747,2006-12-31,A,3207663589,1962488889,1245174701,大显股份
600747,2007-01-01,A,3208718260,1963448211,1245270049,大显股份
600747,2007-03-31,A,3255888728,2032268457,1223620271,大显股份
600747,2007-06-30,A,3206316045,2022568356,1183747689,大显股份
600747,2007-09-30,A,2951650097,1723549140,1228100956,大显股份
600747,2007-12-31,A,2972649899,1532330751,1440319148,大显股份
600747,2008-01-01,A,2969840800,1529459590,1440381210,大连控股
600747,2008-03-31,A,2764442308,1367566841,1396875467,大连控股
600747,2008-06-30,A,2719037704,1371754115,1347283588,大连控股
600747,2008-09-30,A,2773542355,1466915054,1306627301,大连控股
600747,2008-12-31,A,2531981168,1454602051,1077379117,大连控股
600747,2009-01-01,A,2531981168,1454602051,1077379117,大连控股
600747,2009-03-31,A,2556584903,1512384419,1044200484,大连控股
600747,2009-06-30,A,2533658923,1554327882,979331040.7,大连控股
600747,2009-09-30,A,2621409826,1685103826,936306000.1,大连控股
600747,2009-12-31,A,2523593731,1400056626,1123537105,大连控股
600747,2010-01-01,A,2523593731,1400056626,1123537105,大连控股
600747,2010-03-31,A,2436512131,1298154044,1138358087,大连控股
600747,2010-06-30,A,2333635890,1292185220,1041450670,大连控股
600747,2010-09-30,A,2585016455,1512420205,1072596250,大连控股
600747,2010-12-31,A,2515061860,1581368599,933693261.7,大连控股
600747,2011-01-01,A,2515061860,1581368599,933693261.7,大连控股
600747,2011-03-31,A,2549100072,1637192714,911907358,大连控股
600747,2011-06-30,A,2517437471,1622799027,894638444.2,大连控股
600747,2011-09-30,A,2463777949,1588545579,875232370.7,大连控股
600747,2011-12-31,A,2103667120,1175889285,927777835.3,大连控股
600747,2012-01-01,A,2103667120,1175889285,927777835.3,大连控股
600747,2012-03-31,A,2098774010,1206250819,892523190.5,大连控股
600747,2012-06-30,A,1983968095,1104640564,879327531.1,大连控股
600747,2012-09-30,A,1998068667,1162119817,835948850.5,大连控股
600747,2012-12-31,A,1517777651,793425727.4,724351923.5,大连控股
600750,2005-01-01,A,1164554299,501742596.1,662811702.6,江中药业
600750,2005-03-31,A,1287509567,612916305.8,674593261.7,江中药业
600750,2005-06-30,A,1273044976,593263791,679781184.6,江中药业
600750,2005-09-30,A,1222614294,535370504.7,687243789.6,江中药业
600750,2005-12-31,A,1151333503,449199042,702134460.9,江中药业
600750,2006-01-01,A,1151333503,449199042,702134460.9,江中药业
600750,2006-03-31,A,1221876107,502704091.6,719172015.4,江中药业
600750,2006-06-30,A,1197062082,488543020.5,708519061.4,G 江中
600750,2006-09-30,A,1228151845,503380407.1,724771438.1,G 江中
600750,2006-12-31,A,1318571148,569947263.1,748623884.4,江中药业
600750,2007-01-01,A,1316781313,569947263.1,746834049.9,江中药业
600750,2007-03-31,A,1332648780,560900001.4,771748778.6,江中药业
600750,2007-06-30,A,1254596759,435987144.7,818609614.8,江中药业
600750,2007-09-30,A,1319792374,487402385.3,832389989.1,江中药业
600750,2007-12-31,A,1221858114,383889766.4,837968347.9,江中药业
600750,2008-01-01,A,1224008015,383889766.4,840118248.5,江中药业
600750,2008-03-31,A,1429195976,544530796.3,884665179.3,江中药业
600750,2008-06-30,A,1337897876,459710697.4,878187178.6,江中药业
600750,2008-09-30,A,1624363043,698207343.8,926155698.9,江中药业
600750,2008-12-31,A,1586146202,616731244.3,969414957.3,江中药业
600750,2009-01-01,A,1572525912,583547220.9,988978691.5,江中药业
600750,2009-03-31,A,1777444213,762355031.3,1015089182,江中药业
600750,2009-06-30,A,1532168710,583753480.7,948415229.2,江中药业
600750,2009-09-30,A,1735402984,755648333.4,979754650.3,江中药业
600750,2009-12-31,A,1597658061,524725961.4,1072932100,江中药业
600750,2010-01-01,A,1597658061,524725961.4,1072932100,江中药业
600750,2010-03-31,A,1726487597,590269696.6,1136217900,江中药业
600750,2010-06-30,A,1705754532,596487219.4,1109267313,江中药业
600750,2010-09-30,A,1836011589,670263989,1165747600,江中药业
600750,2010-12-31,A,2506018377,726925935.9,1779092441,江中药业
600750,2011-01-01,A,2506018377,726925935.9,1779092441,江中药业
600750,2011-03-31,A,2422373275,577239383.9,1845133891,江中药业
600750,2011-06-30,A,2217144879,432294030.3,1784850849,江中药业
600750,2011-09-30,A,2673802802,851486703.1,1822316099,江中药业
600750,2011-12-31,A,2588819990,671109298.7,1917710691,江中药业
600750,2012-01-01,A,2588819990,671109298.7,1917710691,江中药业
600750,2012-03-31,A,2857817893,872343707.1,1985474186,江中药业
600750,2012-06-30,A,2599321002,666797021,1932523981,江中药业
600750,2012-09-30,A,2788334039,815725734.4,1972608305,江中药业
600750,2012-12-31,A,3228865916,1175788264,2053077651,江中药业
600751,2005-01-01,A,984239567,908952406.5,75287160.44,*ST 天海
600751,2005-03-31,A,987869381.2,910858132.3,77011248.92,*ST 天海
600751,2005-06-30,A,952473601.5,833247118.3,119226483.1,*ST 天海
600751,2005-09-30,A,883591705.1,773969869.5,109621835.6,*ST 天海
600751,2005-12-31,A,855983084.7,753798897.7,102184187.1,*ST 天海
600751,2006-01-01,A,855563692.9,846174229.8,9389463.15,S*ST 天海
600751,2006-03-31,A,842204707.3,736187918.9,106016788.4,*ST 天海
600751,2006-06-30,A,807777337,702727283.2,105050053.8,*ST 天海
600751,2006-09-30,A,838972066.4,733166960.2,105805106.1,*ST 天海
600751,2006-12-31,A,840852420.5,894590415.5,-53737994.96,S*ST 天海
600751,2007-01-01,A,785466475,833619432,-48152957,SST 天海
600751,2007-03-31,A,752207915.8,804266602.1,-52058686.34,SST 天海
600751,2007-06-30,A,684464618,735253932.5,-50789314.45,SST 天海
600751,2007-09-30,A,743381183,788441115.4,-45059932.43,SST 天海
600751,2007-12-31,A,550499216,744622319,-194123103,SST 天海
600751,2008-01-01,A,520423235.5,764442679.3,-244019443.8,S*ST 天海
600751,2008-03-31,A,542473466.3,761666699.9,-219193233.7,SST 天海
600751,2008-06-30,A,550769490.8,822029937,-271260446.2,S*ST 天海
600751,2008-09-30,A,583300331.9,846905287.3,-263604955.3,S*ST 天海
600751,2008-12-31,A,562415796.8,769872432,-207456635.1,S*ST 天海
600751,2009-01-01,A,562415796.8,769872432,-207456635.1,SST 天海
600751,2009-03-31,A,560028031.1,806595642.4,-246567611.4,S*ST 天海
600751,2009-06-30,A,513679374.4,824298242.3,-310618868,S*ST 天海
600751,2009-09-30,A,489346907.1,860186883.7,-370839976.7,SST 天海
600751,2009-12-31,A,533154806.9,969151804.5,-435996997.6,SST 天海
600751,2010-01-01,A,533154806.9,966386624.5,-433231817.6,SST 天海
600751,2010-03-31,A,512320938.4,978311085.8,-465990147.4,SST 天海
600751,2010-06-30,A,477803558.6,988883161.5,-511079602.9,SST 天海
600751,2010-09-30,A,361701984.2,891259939.4,-529557955.2,SST 天海
600751,2010-12-31,A,753734818.6,1157769443,-404034624.2,SST 天海
600751,2011-01-01,A,753734818.6,1157769443,-404034624.2,SST 天海
600751,2011-03-31,A,720052226,1161506438,-441454211.8,SST 天海
600751,2011-06-30,A,708121969.1,1165630764,-457508795.4,SST 天海
600751,2011-09-30,A,714336020.3,1240098378,-525762357.4,SST 天海
600751,2011-12-31,A,543205475.6,1104175129,-560969652.9,SST 天海
600751,2012-01-01,A,543205475.6,1104175129,-560969652.9,SST 天海
600751,2012-03-31,A,529285915.8,1107131193,-577845276.9,SST 天海
600751,2012-06-30,A,449806812.4,1017949850,-568143037.7,SST 天海
600751,2012-09-30,A,313982460.2,895309545.7,-581327085.5,SST 天海
600751,2012-12-31,A,625931718.8,463921529.2,162010189.6,SST 天海
